[DATE]
2025/3/13 14:26:10

[PROJECT NAME]
current_control_ver2_new

[WAVE MEMO]
Title:

Author:

Memo:


[WAVE DATA]
Time[Sec], CH1, CH2, CH3, CH4, CH5, CH6, CH7, CH8, CH9, CH10, CH11, CH12, CH13, CH14, CH15, CH16
         , WAVE_qm_ref1, WAVE_qm_ref2, WAVE_qm_ref3, WAVE_qm1, WAVE_qm2, WAVE_qm3, WAVE_al_calc1, WAVE_al_calc2, WAVE_al_calc3, WAVE_ql_calc1, WAVE_ql_calc2, flag_pv, WAVE_Timer0, WAVE_Timer1, WAVE_Timer2, flag_cont_start
-0.001688,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  0.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001678,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  0.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001668,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  0.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001658,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001648,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001638,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.559360e+001,  2.000000e+000
-0.001628,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001618,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001608,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001598,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001588,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001578,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001568,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001558,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001548,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001538,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  1.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001528,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  0.000000e+000,  1.575360e+001,  1.332480e+001,  8.817600e+001,  2.000000e+000
-0.001518,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574229e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.817600e+001,  2.000000e+000
-0.001508,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001498,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001488,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001478,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001468,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001458,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001448,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001438,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001428,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001418,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001408,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001398,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.575360e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001388,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.546400e+001,  2.000000e+000
-0.001378,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001368,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001358,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001348,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001338,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001328,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001318,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001308,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001298,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001288,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001278,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.331520e+001,  8.803200e+001,  2.000000e+000
-0.001268,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.803200e+001,  2.000000e+000
-0.001258,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001247,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001237,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001227,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001217,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001207,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001197,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001187,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001177,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001167,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001157,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001147,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.541280e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001137,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.543040e+001,  2.000000e+000
-0.001127,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001117,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001107,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001097,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001087,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001077,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001067,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001057,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001047,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001037,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  1.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001027,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.576800e+001,  1.332000e+001,  8.829600e+001,  2.000000e+000
-0.001017,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574230e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.829600e+001,  2.000000e+000
-0.001007,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000997,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000987,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000977,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000967,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000957,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000947,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000937,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000927,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000917,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  0.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000907,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000897,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.576800e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000887,  1.100184e+000,  8.715966e+001,  1.586807e+000,  0.000000e+000,  4.816055e-005,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.544000e+001,  2.000000e+000
-0.000877,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000867,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000857,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000847,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000837,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000827,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000817,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000807,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000797,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
-0.000787,  1.100184e+000,  8.715966e+001,  1.586807e+000, -4.792213e-005,  0.000000e+000,  4.768372e-005,  0.000000e+000,  3.001724e-008,  5.033898e-011,  0.000000e+000,  7.574231e-001,  1.000000e+000,  1.541280e+001,  1.331040e+001,  8.765760e+001,  2.000000e+000
